RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,107109,1,F,82,1,41,1,NA,777,.,30,12,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,107660,4,U,129.52,1,20,1,NA,272,NA,NA,-9,NA,NA,20210609,107660
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,16,7.15,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,17,61.98,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,18,123.97,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,19,59.6,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,20,35.76,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,21,21.45,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,22,7.15,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,151174,1,NA,319.47,1,134,1,NA,14300,1,25,2.38,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127127,1,NA,8,1,4,1,NA,64,1,8,2,NA,NA,20210609,127127
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127127,1,NA,8,1,4,1,NA,64,1,11,2,NA,NA,20210609,127127
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127127,1,NA,8,1,4,1,NA,64,1,12,4,NA,NA,20210609,127127
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126798,1,NA,2,1,1,1,NA,43,1,16,2,NA,NA,20210609,126798
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126285,1,NA,2,1,1,1,NA,351,1,51,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126858,1,NA,4,1,2,1,NA,16,1,6,2,NA,NA,20210609,126858
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126858,1,NA,4,1,2,1,NA,16,1,8,2,NA,NA,20210609,126858
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126435,1,NA,8,1,4,1,NA,56,1,9,6,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,126435,1,NA,8,1,4,1,NA,56,1,10,2,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127251,1,NA,10,1,5,1,NA,216,1,9,6,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127251,1,NA,10,1,5,1,NA,216,1,10,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127251,1,NA,10,1,5,1,NA,216,1,14,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,60,50,2018,W,127426,1,NA,2,1,1,1,NA,1391,1,37,2,NA,NA,20210609,127426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126421,1,NA,8,1,1,1,NA,703,1,22,8,NA,NA,20210609,126421
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,15,2752.94,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,16,6331.76,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,17,4680,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,18,2064.7,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,19,825.88,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,20,550.58,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126822,1,NA,17343.53,1,126,1,NA,702000,1,21,137.64,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,14,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,15,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,17,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,M,10,1,5,1,NA,175,1,22,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,F,10,1,5,1,NA,656,1,17,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,F,10,1,5,1,NA,656,1,19,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,F,10,1,5,1,NA,656,1,20,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,F,10,1,5,1,NA,656,1,23,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,105812,1,F,10,1,5,1,NA,656,1,45,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,127251,1,NA,12,1,6,1,NA,1059,1,16,6,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,127251,1,NA,12,1,6,1,NA,1059,1,17,4,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,127251,1,NA,12,1,6,1,NA,1059,1,18,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,274304,1,NA,4,1,2,1,NA,79,1,12,4,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,140625,1,NA,10,1,5,1,NA,444,1,8,10,NA,NA,20210609,140625
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,2,7,2018,W,107157,4,U,2,1,1,1,NA,16,NA,NA,-9,NA,NA,20210609,107157
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127266,1,NA,6,1,3,1,NA,1827,1,33,2,NA,NA,20210609,127266
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,18,10,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,19,22,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,20,26,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,21,12,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107120,4,U,78,1,39,1,NA,156,NA,NA,-9,NA,NA,20210609,107120
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,883,4,NA,2,1,1,1,NA,4,NA,NA,-9,NA,NA,20210609,883
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,159409,1,NA,6,1,3,1,NA,28,1,6,2,NA,NA,20210609,159409
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,159409,1,NA,6,1,3,1,NA,28,1,7,2,NA,NA,20210609,159409
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,159409,1,NA,6,1,3,1,NA,28,1,8,2,NA,NA,20210609,159409
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,18,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,24,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,3,8,2018,W,126484,1,NA,62,1,31,1,NA,9239,1,26,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,26,383.16,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,27,649.71,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,28,549.75,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,29,149.93,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,30,49.97,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,13,69.67,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,14,26.12,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,15,4.35,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,34,4.35,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,26,21.77,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,27,17.41,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,28,30.48,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,56,53,2018,W,107109,1,F,435.45,1,100,1,NA,2259,.,29,13.06,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,105896,1,M,2,1,1,1,NA,5579,1,76,2,NA,NA,20210609,105896
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,141443,1,NA,8,1,4,1,NA,59,1,2,2,NA,NA,20210609,141443
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,141443,1,NA,8,1,4,1,NA,59,1,3,2,NA,NA,20210609,141443
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,141443,1,NA,8,1,4,1,NA,59,1,4,4,NA,NA,20210609,141443
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127042,1,NA,122,1,61,1,NA,2924,1,10,20,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127042,1,NA,122,1,61,1,NA,2924,1,11,44,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127042,1,NA,122,1,61,1,NA,2924,1,12,52,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127042,1,NA,122,1,61,1,NA,2924,1,13,6,NA,NA,20210609,127042
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127427,1,NA,8,1,4,1,NA,1121,1,29,2,NA,NA,20210609,127427
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127419,1,NA,14,1,7,1,NA,233,1,6,8,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127419,1,NA,14,1,7,1,NA,233,1,11,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127419,1,NA,14,1,7,1,NA,233,1,12,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127419,1,NA,14,1,7,1,NA,233,1,13,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,141445,1,NA,2,1,1,1,NA,2,1,1,2,NA,NA,20210609,141445
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,138138,4,NA,2,1,1,1,NA,4,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,107660,4,U,52,1,26,1,NA,92,NA,NA,-9,NA,NA,20210609,107660
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,124201,4,NA,1408,1,10,1,NA,703,NA,NA,-9,NA,NA,20210609,124201
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,151174,1,NA,4,1,2,1,NA,153,1,17,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,151174,1,NA,4,1,2,1,NA,153,1,19,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127127,1,NA,2,1,1,1,NA,24,1,12,2,NA,NA,20210609,127127
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126222,1,NA,78,1,39,1,NA,409,1,8,6,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126222,1,NA,78,1,39,1,NA,409,1,9,32,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126222,1,NA,78,1,39,1,NA,409,1,10,32,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126222,1,NA,78,1,39,1,NA,409,1,11,6,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126222,1,NA,78,1,39,1,NA,409,1,13,2,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126435,1,NA,22,1,11,1,NA,75,1,6,6,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126435,1,NA,22,1,11,1,NA,75,1,7,8,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126435,1,NA,22,1,11,1,NA,75,1,8,8,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127145,1,NA,8,1,4,1,NA,698,1,20,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127145,1,NA,8,1,4,1,NA,698,1,22,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127145,1,NA,8,1,4,1,NA,698,1,25,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127145,1,NA,8,1,4,1,NA,698,1,26,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,127265,1,NA,2,1,1,1,NA,96,1,16,2,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,23,66.63,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,24,16.65,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,25,116.61,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,274304,1,NA,32,1,16,1,NA,1271,1,17,6,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,140605,1,NA,10,1,5,1,NA,6539,1,6,4,NA,NA,20210609,140605
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,140605,1,NA,10,1,5,1,NA,6539,1,8,2,NA,NA,20210609,140605
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,140605,1,NA,10,1,5,1,NA,6539,1,14,2,NA,NA,20210609,140605
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,140605,1,NA,10,1,5,1,NA,6539,1,15,2,NA,NA,20210609,140605
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,21,16.65,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127057,1,NA,2015.77,1,121,1,NA,570780,1,22,16.65,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127047,1,NA,104,1,52,1,NA,7955,1,20,22,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127047,1,NA,104,1,52,1,NA,7955,1,21,42,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127047,1,NA,104,1,52,1,NA,7955,1,22,28,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127047,1,NA,104,1,52,1,NA,7955,1,23,10,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,126835,1,NA,8,1,4,1,NA,123,1,3,2,NA,NA,20210609,126835
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,151174,1,NA,14,1,7,1,NA,731,1,21,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,151174,1,NA,14,1,7,1,NA,731,1,22,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127130,1,NA,4,1,2,1,NA,35,1,10,2,NA,NA,20210609,127130
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127130,1,NA,4,1,2,1,NA,35,1,12,2,NA,NA,20210609,127130
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,274300,1,NA,2,1,1,1,NA,32,1,11,2,NA,NA,20210609,274300
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,107239,4,U,2,1,1,1,NA,56,NA,NA,-9,NA,NA,20210609,107239
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,149898,4,NA,6,1,3,1,NA,1340,NA,NA,-9,NA,NA,20210609,149898
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,126761,1,NA,2,1,1,1,NA,64,1,13,2,NA,NA,20210609,126761
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127047,1,NA,104,1,52,1,NA,7955,1,19,2,NA,NA,20210609,127047
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,56,2018,NA,NA,NA,NA,-9,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,20210609,NA
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,22,6,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,23,12,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,24,14,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,293632,1,NA,108,1,54,1,NA,11531,1,25,6,NA,NA,20210609,293632
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,10,7.34,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,11,3.67,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,12,51.4,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,13,117.5,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,14,198.28,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127265,1,NA,447.97,1,122,1,NA,13968,1,15,69.76,NA,NA,20210609,127265
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127264,1,NA,760.12,1,121,1,NA,16659,1,12,81.66,NA,NA,20210609,127264
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127264,1,NA,760.12,1,121,1,NA,16659,1,13,301.53,NA,NA,20210609,127264
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127264,1,NA,760.12,1,121,1,NA,16659,1,14,332.94,NA,NA,20210609,127264
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,55,55,2018,W,127264,1,NA,760.12,1,121,1,NA,16659,1,15,43.97,NA,NA,20210609,127264
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126822,1,NA,2,1,1,1,NA,238,1,24,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126716,1,NA,4,1,2,1,NA,131,1,17,4,NA,NA,20210609,126716
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,5,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,6,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,7,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,8,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,10,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,11,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,30,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,55,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,22,16,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,23,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,24,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,26,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,27,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,29,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,15,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,16,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,18,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,19,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,20,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126484,1,NA,86,1,43,1,NA,7377,1,21,10,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,126793,1,NA,2,1,1,1,NA,6,1,7,2,NA,NA,20210609,126793
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,105814,1,F,2,1,1,1,NA,479,1,42,2,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,CAR,NA,R,P,53,57,2018,W,140621,1,NA,2,1,1,1,NA,216,1,13,2,NA,NA,20210609,140621
